,Name,Material,Color,Price,URL,Image,Brand_name,Description,Category
118,The Charley | Casablanca,{'Deadstock Cotton': '100%'},['casablanca'],"('USD', '188')",https://www.boyish.com/products/the-charley-casablanca,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Charley-Casablanca-Front-1.jpg?v=1566454347,Boyish Jeans,"['Back in time. Upcylced jeans made from deadstock fabric will now have a new life with you. The Charley is a rigid high waisted wide leg jean in a light stripe wash with a tie waist.\nFront Rise: 12 3/4""Inseam: 30""Leg Opening: 21""Button Fly\n** Sale items are non-refundable // Exchange or store credit only **']",['jeans']
119,The Lennon | Sky Blue,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['sky blue'],"('USD', '48')",https://www.boyish.com/products/the-lennon-sky-blue,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/THELENNON_SKYBLUE_F_2x_1047f70e-bac5-4f7f-b774-fe29d17d822e.jpg?v=1614732700,Boyish Jeans,"['Versatile vintage-inspired. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. This timeless staple includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste tee will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']",['shirts']
120,The Billy | Rio Bravo,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['rio bravo'],"('USD', '168')",https://www.boyish.com/products/the-billy-rio-bravo,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/THE-BILLY_RIO-BRAVO_F_2x_tiny.jpg?v=1604357355,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a perfect medium light eco wash with raw hem. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 27""Leg Opening: 11 1/2""Button Fly']",['jeans']
121,The Billy | Krush Groove,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['krush groove'],"('USD', '168')",https://www.boyish.com/products/the-billy-krush-groove,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/THE-BILLY_KRUSH-GROOVE_F2_2x_tiny.jpg?v=1606809977,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a perfect dark eco wash. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Button Fly']",['jeans']
122,The Mason | Secret Garden,"{'OCS Certified Organic Cotton': '50%', 'Refibra™ x Tencel™ Lyocell': '47%', 'Natural Rubber Fiber': '3%'}",['secret garden'],"('USD', '138')",https://www.boyish.com/products/the-mason-secret-garden,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMason-SecretGarden-Front.jpg?v=1603469610,Boyish Jeans,"['Your new favorite ultra sustainable mini dress, perfect for dressing up or down. The Mason dress comes in a medium eco wash with buttons down the front and a raw hem. This upcycled dress includes OCS Certified Organic Cotton, and Refibra™ Technology, reducing its carbon footprint and water usage.\nThis special fabric also includes a biodegradable natural rubber fiber, making this dress completely plant-based and great for Mama Earth. REFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste dress will be your new favorite second skin.\nFront HPS to Hem: 33""\xa0Sweep: 42""']",['dresses']
123,The Brady | Mirror,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['mirror'],"('USD', '158')",https://www.boyish.com/products/the-brady-mirror,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheBrady-Mirror-Front.jpg?v=1603398954,Boyish Jeans,"['Cool with an edge. The Brady resembles your favorite vintage high waisted jeans. Made in a comfort stretch fabric with a crop flare leg and a medium dark eco wash. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 27""Leg Opening: 17 1/4""Button Fly']",['jeans']
124,The Clancy | Willow,"{'OCS Certified Organic Cotton': '75%', 'Tencel ™ Lyocell': '25%'}",['willow'],"('USD', '188')",https://www.boyish.com/products/the-clancy-willow,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheClancy-Willow-Front.jpg?v=1602214914,Boyish Jeans,"['Effortless elevated style. The Clancy high waisted paperbag trouser has a voluminous wide leg, polished silhouette with an adjustable belt and D-rings to cinch your waist. Zip fly and back utility pockets.\nThis upcycled trouser includes OCS certified organic cotton , and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 15 1/2""\xa0Inseam: 30""\xa0Leg Opening: 23""Zipper\xa0Fly']",['jeans']
125,The Tommy | Dirty Dancing,"{'OCS Certified Organic Cotton': '17%', 'GRS Certified Recycled Cotton': '43%', 'Refibra ™ X Tencel ™ Lyocell': '40%'}",['dirty dancing'],"('USD', '168')",https://www.boyish.com/products/the-tommy-dirty-dancing,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/32055f8f1a725feeb.jpg?v=1614641356,Boyish Jeans,"['Classic straight leg. The Tommy in Dirty Dancing is a high waisted rigid straight jean in a medium indigo with destroy. These upcycled jeans include GRS certified recycled cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste jean will be your new favorite second skin.\nFront Rise: 10 3/4""Inseam: 27""Leg Opening: 14 1/2""Button Fly']",['jeans']
126,The Timmy | Far Country,"{'OCS Certified Organic Cotton': '17%', 'GRS Certified Recycled Cotton': '43%', 'Refibra ™ X Tencel ™ Lyocell': '40%'}",['far country'],"('USD', '188')",https://www.boyish.com/products/the-timmy-far-country,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheTimmy-FarCountry-Front.jpg?v=1601015640,Boyish Jeans,['Rigid Straight w/ Retro Back Yoke'],['jeans']
127,The Tommy | Space Odyssey,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['space odyssey'],"('USD', '168')",https://www.boyish.com/products/the-tommy-space-odyssey,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/32145f8f1a76101ac.jpg?v=1614641388,Boyish Jeans,"['Classic straight leg. The Tommy in Space Odyssey is a high waisted rigid straight jean in a vintage black wash with raw hem. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 10 3/4""Inseam: 27""Leg Opening: 14 1/2""Button Fly']",['jeans']
128,The Dusty | Black Beauty,{'GOTS Certified Organic Cotton': '100%'},['black beauty'],"('USD', '138')",https://www.boyish.com/products/the-dusty-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheDusty-BlackBeauty-Front.jpg?v=1600992015,Boyish Jeans,"['Love for nostalgic vintage details. The Dusty Mini Dress has short puffed sleeves and covered buttons along the front. Great throw on and go piece that will dress you up in a minute. This dress is made of GOTS certified organic cotton, minimizing environmental impact and reducing its carbon footprint and water usage.\nFront HPS to Hem: 34""Sweep: 49""']",['']
129,The Ryder | Toxic Avenger,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['toxic avenger'],"('USD', '188')",https://www.boyish.com/products/the-ryder-toxic-avenger,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheRyder-ToxicAvenger-Front-Close.jpg?v=1599792367,Boyish Jeans,"['Totally 90s. The Ryder is a vintage denim jacket treasure that will last forever in your closet. This jacket has cropped batwing sleeves, oversized pockets, and zigzag stitching details. Made in the perfect vintage black wash with recycled cotton that helps to reduce its carbon footprint and water usage.\nFront High Point Shoulder: 22 1/2""\xa0Sweep: 39""']",['jackets']
130,The Dusty | Sunrise,{'GOTS Certified Organic Cotton': '100%'},['sunrise'],"('USD', '138')",https://www.boyish.com/products/the-dusty-sunrise,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheDusty-Sunrise-Front.jpg?v=1599245626,Boyish Jeans,[''],['']
131,The Robby | Vertigo,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['vertigo'],"('USD', '78')",https://www.boyish.com/products/the-robby-vertigo,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Robby-Vertigo-Front-Close.jpg?v=1596136590,Boyish Jeans,[''],['shirts']
132,The Cody | Accatone,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['accatone'],"('USD', '98')",https://www.boyish.com/products/the-cody-accatone,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Cody-Accatone-Front.jpg?v=1602721670,Boyish Jeans,[''],['shorts']
133,The Lennon | Denim Wearing Pink,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['denim wearing pink'],"('USD', '48')",https://www.boyish.com/products/the-lennon-denim-wearing-pink,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLennon-DenimWearingPink-Front.jpg?v=1591977772,Boyish Jeans,"['The Lennon is a super soft jersey relaxed crew neck tee with short sleeves and a graphic on the back and a sutil logo in the front. Highlighting the message ""Denim wearing, tree-hugging, earth-loving and slow-fashion kind of girl"". Embracing the love for Mama Earth. Made with OCS Certified Organic Cotton and Refibra.\nREFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. Zero waste tee that will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']",['shirts']
134,The Jagger | Nina Klein Mint,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['nina klein mint'],"('USD', '48')",https://www.boyish.com/products/the-jagger-nina-klein-mint,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJagger-NinaKleinMint-Front.jpg?v=1591977540,Boyish Jeans,"['The Jagger is a super soft jersey slim crew neck tee with short sleeves and a graphic on the front.\nWe collaborated with Nina Klein, a local LA Artist who creates minimal figurative figures and embraces the strength of the female gaze. This print "" Amber"" represents self-reflexion, softness and assuredness.\nMade with OCS Certified Organic Cotton and Refibra, making it an eco-friendly addition to your wardrobe. REFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. This zero waste tee will be your new favorite second skin.\nFront HPS: 22 1/2""Sweep: 33 1/2""']",['shirts']
135,The Lennon | Black,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['black'],"('USD', '48')",https://www.boyish.com/products/the-lennon-black,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLennon-Black-Front.jpg?v=1587514642,Boyish Jeans,"['Versatile vintage-inspired. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. This timeless staple is made with OCS Certified Organic Cotton and Refibra. REFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. Zero waste tee that will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']",['shirts']
136,The Lennon | Off White Earth Babe,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['off white earth babe'],"('USD', '48')",https://www.boyish.com/products/the-lennon-off-white-earth-babe,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLennon-OffWhiteEarthBabe-Front.jpg?v=1587514098,Boyish Jeans,"['Versatile vintage-inspired. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. Adding a subtle ""Earth Babe"" embroidery, this timeless staple gently lets people know you are a lover of our planet. This versatile yet classic staple is made with OCS Certified Organic Cotton and Refibra.\nREFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. Zero waste tee that will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']",['shirts']
137,The Joni | Black,"{'OCS Certified Organic Cotton': '74%', 'Refibra™ X Tencel ™ Lyocell': '26%'}",['black'],"('USD', '88')",https://www.boyish.com/products/the-joni-black,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJoni-Black-Front.jpg?v=1587512845,Boyish Jeans,"['Cozy anywhere and everywhere. The Joni is our basic crew neck sweatshirt with long sleeves. Channeling 90\'s vibes, it has a slightly cropped fit and looks perfect with all of our high rise jeans. This versatile yet classic staple is made with OCS Certified Organic Cotton and\xa0REFIBRA™ Technology,\xa0making it an eco-friendly addition to your wardrobe.\xa0REFIBRA™ Technology\xa0takes fashion industry scraps and recycles the\xa0waste, which is then blended in with TENCEL™. This zero waste sweatshirt\xa0will be your new favorite second skin.\nFront HPS: 19""Sweep: 33 1/2""']",['shirts']
138,The Joni | Off White - Earth Babe,"{'OCS Certified Organic Cotton': '74%', 'Refibra™ X Tencel ™ Lyocell': '26%'}",['off white earth babe'],"('USD', '88')",https://www.boyish.com/products/the-joni-off-white-earth-babe,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJoni-OffWhiteEarthBabe-FrontSide.jpg?v=1587512204,Boyish Jeans,"['Cozy anywhere and everywhere. The Joni is our basic crew neck sweatshirt with long sleeves. Channeling 90\'s vibes, it has a slightly cropped fit and looks perfect with all of our high rise jeans. Adding a subtle ""Earth Babe"" embroidery, this timeless staple gently lets people know you are a lover of our planet. This versatile yet classic staple is made with OCS Certified Organic Cotton and\xa0REFIBRA™ Technology,\xa0making it an eco-friendly addition to your wardrobe.\xa0REFIBRA™ Technology\xa0takes fashion industry scraps and recycles the\xa0waste, which is then blended in with TENCEL™. This zero waste sweatshirt\xa0will be your new favorite second skin.\nFront HPS: 19""Sweep: 33 1/2""']",['shirts']
139,The Jagger | Mint,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['mint'],"('USD', '48')",https://www.boyish.com/products/the-jagger-mint,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJagger-Mint-Front.jpg?v=1613785900,Boyish Jeans,[''],['shirts']
140,The Jagger | White,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['white'],"('USD', '48')",https://www.boyish.com/products/the-jagger-white,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJagger-White-Front.jpg?v=1587510127,Boyish Jeans,"['An elevated basic. The Jagger is a super soft jersey slim crew neck tee with short sleeves that looks great with any of our jeans. It\'s a classic staple made with OCS Certified Organic Cotton and Refibra™ Technology, making it an eco-friendly addition to your wardrobe. REFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™. This zero waste tee will be your new favorite second skin.\nFront HPS: 22 1/2""Sweep: 33 1/2""']",['shirts']
141,The Westley | Pandora's Box,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}","[""pandora's box""]","('USD', '188')",https://www.boyish.com/products/the-westley-pandoras-box,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheWestley-PandorasBox-Front.jpg?v=1585288500,Boyish Jeans,"['Ready for an adventure. The Westley is the perfect update to a vintage denim coverall in a light natural wash with safari pockets and short sleeves. This upcycled coverall includes recycled cotton reducing its carbon footprint and reducing water usage.\nVintage Natural\xa0Wash\nCenter Front:\xa027 1/2"" Inseam: 26""']",['jumpsuits']
142,The Billy | City Lights,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['city lights'],"('USD', '168')",https://www.boyish.com/products/the-billy-city-lights,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Billy-CityLights-Front.jpg?v=1593648633,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a dark eco wash with minimal destruction and a raw hem. This upcycled jean is made with recycled cotton reducing its carbon footprint and reducing water.\nFront Rise: 11 1/4Inseam: 27""Leg Opening: 11 1/2""Button Fly']",['jeans']
143,The Andy | Senso,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['senso'],"('USD', '108')",https://www.boyish.com/products/the-andy-senso,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Andy-Senso-Front.jpg?v=1576624996,Boyish Jeans,"['Perfectly imperfect. The Andy is a twist on a classic denim skirt with a criss cross front. This comfort stretch skirt is high-rise with asymmetrical fly front, front slit and raw hem in a medium wash. This ethical skirt includes recycled cotton reducing its carbon footprint and reducing water usage.\nCenter Front: 25 1/2""Sweep: 35 1/2""Button Fly']",['skirts']
144,The Billy | La Strada,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['la strada'],"('USD', '168')",https://www.boyish.com/products/the-billy-la-strada,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Billy-LaStrada-Front.jpg?v=1574184719,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a clean black rinse wash. This upcycled jean is made with recycled cotton reducing its carbon footprint and reducing water.\nFront Rise: 11""Inseam: 29""Leg Opening: 11 1/2""']",['jeans']
145,The Charley | Greed,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['greed'],"('USD', '188')",https://www.boyish.com/products/the-charley-greed,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Charley-Greed-Front.jpg?v=1574184290,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley is in a dark eco wash with a raw hem. This jean includes recycled cotton reducing its carbon footprint and reducing water usage.Front Rise: 12 1/2""Inseam: 30""Leg Opening: 21""Button Fly']",['jeans']
146,The Dempsey | La Strada,"{'Cotton': '70%', 'Recycled Cotton': '28%', 'Elastane': '2%'}",['la strada'],"('USD', '158')",https://www.boyish.com/products/the-dempsey-la-strada,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Dempsey-LaStrada-F.jpg?v=1572390152,Boyish Jeans,[''],['jeans']
147,The Dempsey | Claire's Knee,"{'Cotton': '70%', 'Recycled Cotton': '28%', 'Elastane': '2%'}","[""claire's knee""]","('USD', '158')",https://www.boyish.com/products/the-dempsey-claires-knee,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Dempsey-Claire_sKnees-F.jpg?v=1572389698,Boyish Jeans,"['90\'s classic. The Dempsey is a high waisted comfort stretch straight leg jean. The pocket and outseam details on this jean will remind you of your favorite vintage denim. It comes in a light eco wash with a knee slit and raw hem. This jean includes recycled cotton reducing its carbon footprint and water usage.\nLight Wash w/Knee\xa0Slit\nFront Rise: 11""Leg Opening: 14""Inseam: 30""Button\xa0Fly']",['jeans']
148,The Charley | Vertigo,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['vertigo'],"('USD', '188')",https://www.boyish.com/products/the-charley-vertigo,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Charley-Vertigo-Front.jpg?v=1566455444,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley is in a white wash with a tie waist. This jean includes recycled cotton reducing its carbon footprint and reducing water usage.\nFront Rise: 12 3/4""Inseam: 26""Leg Opening: 21""Button Fly']",['jeans']
149,The Mikey | Two For The Road,"{'Cotton': '70%', 'Recycled Cotton 1%': '29%'}",['two for the road'],"('USD', '158')",https://www.boyish.com/products/the-mikey-two-for-the-road,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Mikey-TwoForTheRoad-Front.jpg?v=1567026191,Boyish Jeans,['High-Rise Comfort Stretch Wide Leg'],['jeans']
150,The Billy | Easy Rider,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['easy rider'],"('USD', '168')",https://www.boyish.com/products/the-billy-easy-rider,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Billy-Easy-Rider-Front-1.jpg?v=1563407337,Boyish Jeans,['High-Rise Rigid Skinny Jean'],['jeans']
