Name,Material,Color,Price,URL,Image,Color:Image,Description
Pack It Up Pant,"['73% Nylon, 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['CLOUD'],$138,https://www.thisisaday.com/collections/pants/products/pack-it-up?variant=31287663853705,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CLOUD': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A chic jogger-style pant with elasticated waistband and ankle cuffs. High-waisted with side pockets provide form and function. Plus, they're crafted in our technical fabric that's breathable, quick-drying, sweat-wicking, UV-protective and wrinkle-resistant. In other words, they're perfect.\n\nStyle with the simple essentials of Plant Life, or dress them up for a day of work with the bestselling That's A Wrap Top.""]"
Ease In Shorts,"['45% Linen, 23% LENZING™ Viscose + 32% Elastane\n100% vegan materials.\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],$135,https://www.thisisaday.com/collections/bottoms/products/ease-in-shorts?variant=34239627952265,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Restocking mid September. \nLiving in shorts has never looked so effortless. Our Stretch Linen gives these A-line shorts an airy, soft feel with a cinched waistband so you still look polished. They’re the perfect length for bike rides and BBQs, fully double layered and they have pockets. Can’t take the heat? Just slip into these.\n\nWe designed this piece as part of our Summer Nights Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nAdjustable waist, size down for a more tailored look or up for a more oversized feel.']"
Something Borrowed Shirt,"['73% Nylon*, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['STRIPE'],$145,https://www.thisisaday.com/collections/tops/products/something-borrowed-shirt?variant=31288175919241,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'STRIPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We took the classic button-down and made it a million times better and universally flattering. Crafted with our stretchy and soft technical silk, and finished with dolman sleeves, bonded detail, side-slits (hello, French tuck) and a relaxed silhouette. Plus, we double-lined the front so you can go braless. Now you see why it always sells out fast.\n\nWear it with the Easy Days Pant or dress it down with Layered Up Legging for a chic day of errands.\nThis shirt fits oversized, consider sizing down for a slimmer fit.\nDon't forget to pair with the Turn It Up Pant to complete your Monday Uniform.""]"
Turn It Up Pant,"['62% Nylon, 38% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MIDNIGHT'],$165,https://www.thisisaday.com/collections/pants/products/turn-it-up-pant?variant=31287700029577,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MIDNIGHT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Tapered trousers have never felt—or looked—this good. Super soft and breathable, this work-ready pant also features an elastic waistband for extra comfort. Switch things up by cuffing the hem.\nTo get the *perfect* fit, we'll help you tailor your ADAY. Send a photo of your tailoring receipt to tailoring@thisisaday.com, and we'll send you a $15 gift card for your next ADAY purchase. (Please note: tailored items are not eligible for return.)\nDon't forget to pair with the Something Borrowed Shirt to complete your Monday Uniform.""]"
Essentialist T-Shirt,"['90% LENZING™ Modal, 10% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],$95,https://www.thisisaday.com/collections/loungewear/products/essentialist-t-shirt?variant=31287694655625,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""An oversized tee with high side splits and a hi-low hem that'll become a star in your minimalist wardrobe. Made from our new super-soft, plant-based (beechwood trees!) modal from our friends at Lenzing.\n\nThis gem is part of our Plant Life collection — minimalist essentials made with beechwood fibers. Shop the whole collection of tanks, tees and turtlenecks here.""]"
Kick Back Pants,"['45% Linen, 23% LENZING‚Ñ¢ Viscose + 32% Elastane\n100% vegan materials.\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],$185,https://www.thisisaday.com/collections/new-arrivals/products/kick-back-pants?variant=34239484199049,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Meet the perfect summer pant. Made from our soft Stretch Linen, the Kick Back Pants are high waisted and ankle length for that cool cropped look. Customize the waist fit with the internal drawstring (for before and after lunch), and if you’re nervous about opacity, the coconut colorway comes with internal shorts. Did we mention it has pockets? We did it. We thought of everything.\n\nWe designed this piece as part of our Summer Nights Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nFor a slim fit, size down for a casual vibe, stay true to size.']"
Easy Days Pant,"['73% Polyester, 27% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['OAT'],$155,https://www.thisisaday.com/collections/bottoms/products/easy-days-pant?variant=34352508567689,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'OAT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Applying a minimal waste philosophy to our design process + production leftovers, we designed these lightweight, cropped pants for New York days, California nights + everything in between. Relaxed cropped straight-leg with a gathered waistband and a tie. Easy.']"
Like A Glove Bodysuit,"['60% Lyocell. 40% Merino Wool.\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['TAUPE'],$110,https://www.thisisaday.com/collections/dresses-bodysuits-jumpsuits/products/seasonless-merino-like-a-glove-bodysuit?variant=31903353340041,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'TAUPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A soft knit bodysuit with a slim fit, elbow-length sleeves, contrast rib and a crewneck. Crafted from eco-friendly materials — LENZING™'s lyocell is made with REFIBRA™ technology to combine cellulose from beechwood trees and upcycled cotton in a closed-loop system, then it's spun with super soft merino wool to create our Seasonless Merino. Comes in a variety of neutrals and pairs perfectly with our All Day Suiting, any of our pants and any of your jeans. (And since you're definitely wondering, there are snaps at the gusset to make bathroom breaks a cinch.)\n ""]"
Strategy Jacket,"['93% Recycled Polyester 7% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['BLACK'],$245,https://www.thisisaday.com/collections/jackets-coats/products/strategy-blazer?variant=31903045091465,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A true classic with a relaxed fit and deep V-neckline. From brunch to the boardroom, it'll add polish to any look. Even better? It's wrinkle-resistant, breathable, and easy to care for...because it should be. This piece is a part of our All Day Suiting collection, the most comfortable, low-maintenance suiting around. \nTo get the *perfect* fit, we'll help you tailor your ADAY. Send a photo of your tailoring receipt to tailoring@thisisaday.com, and we'll send you a $15 gift card for your next ADAY purchase. (Please note: tailored items are not eligible for return.)\nThis tank fits oversized, consider sizing down for a slimmer fit.""]"
Mock Up Top,"['60% Lyocell. 40% Merino Wool.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['CLOUD'],,https://www.thisisaday.com/collections/loungewear/products/seasonless-merino-mock-up-top?variant=31903195922569,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CLOUD': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A soft, contrast-ribbed knit with a slim fit and long sleeves, finished with our riff on a boatneck neckline. Crafted from eco-friendly materials — LENZING™'s lyocell is made with REFIBRA™ technology to combine cellulose from beechwood trees and upcycled cotton in a closed-loop system, then it's spun with super soft merino wool to create our Seasonless Merino. Comes in a variety of neutrals and pairs perfectly with our All Day Suiting, any of our pants and any of your jeans.\nThis top is high stretch but comes up small, consider sizing up if you prefer a looser fit.""]"
Something Borrowed Shirt,"['73% Nylon*, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['MOSS'],$145,https://www.thisisaday.com/collections/tall-edit/products/something-borrowed-shirt?variant=31288175755401,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MOSS': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We took the classic button-down and made it a million times better and universally flattering. Crafted with our stretchy and soft technical silk, and finished with dolman sleeves, bonded detail, side-slits (hello, French tuck) and a relaxed silhouette. Plus, we double-lined the front so you can go braless. Now you see why it always sells out fast.\n\nWear it with the Easy Days Pant or dress it down with Layered Up Legging for a chic day of errands.\nThis shirt fits oversized, consider sizing down for a slimmer fit.\nDon't forget to pair with the Turn It Up Pant to complete your Monday Uniform.""]"
